kernel,noise,score,corr,p,method,rank,N
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,20.352718779858517,-6.4555573015316303e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,11.070983936288224,-1.8870090573707845e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,14.585948783989348,-1.1421370610402115e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,46.495559238035817,-1.1255843500106431e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,10.166486073159131,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,12.165406693170288,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,11.784749238224482,2.449801232376105e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,25.696004767261787,4.7671807765156643e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,30,20.91587365255582,2.5160120764943783e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,10.814704251443034,6.4555573015316303e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,18.198907973021367,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,49.74467864102413,1.6883765250159648e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,48.504186703377471,4.4692319779834357e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,9.3116019469917877,1.5394021257498496e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,32.11948001917483,1.4400858595724401e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,30.06799362403429,1.2911114603063261e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,10.975423443083519,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,52.461669151049989,2.9794879853222909e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,23.832174869128416,2.035983456636899e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,15.93905714176868,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,30,41.541358980732653,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,30.925864669449489,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,35.241831521274207,1.6883765250159646e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,36.781293721690822,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,11.666665164062637,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,35.872384238544456,3.972650647096386e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,24.628202107986443,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,20.426489343982134,-1.63871839192726e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,66.514044475612465,-2.9794879853222915e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,30,57.629734794964079,-1.7380346581046672e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779114,6,greedy,30,300
polynomial,30,27.75426069066236,6.4555573015316278e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,30,66.522326480644523,-1.0428207948628014e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,50.175172725112148,1.9863253235481936e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779114,6,greedy,30,300
polynomial,30,30.677175048217897,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,29.102121873544007,3.1450150956179739e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,30,72.887098833393438,1.8870090573707837e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,31.967114204218074,1.0428207948628014e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,9.0273987926863413,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,50.737177760138145,1.9863253235481939e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,9.8267435931337914,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,35.824747122719145,5.4623946397575327e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,15.525255324244736,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,30,29.753966894245888,-1.4897439926611454e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,21.307358696887288,1.5394021257498498e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,10.697208059404142,6.6210844118273123e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,30,19.392250118912028,-8.4418826250798242e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,10.396198240695147,1.9863253235481936e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,60.41905181445636,4.9658133088704871e-18,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,77.955668185309804,-1.4897439926611454e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,55.988674733050587,4.4692319779834345e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,26.810766596529685,-4.4692319779834357e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,11.769952492052839,6.4555573015316303e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,13.968888629591378,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,38.733309111459626,-2.1849578559030131e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,10.905656091827609,4.9658133088704854e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,40.563703469457558,-9.4350452868539224e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,26.52642781334389,2.1518524338438767e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,21.464790044565078,-9.4350452868539224e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,9.0265220115708313,-7.4487199633057272e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,14.273135249167064,-6.9521386324186787e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,12.804107974875427,-4.9658133088704854e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,24.771948906507603,-1.8539036353116454e-16,6,lars,30,300
polynomial,30,159.2122117244684,0.51670480091779092,6,greedy,30,300
polynomial,30,9.0464569662208589,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,8.9735716064107276,-1.4897439926611451e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,29.69847401521217,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,13.563196448650583,-6.455557301531629e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,39.680668706113785,1.241453327217621e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,38.186771093142291,1.4897439926611451e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,37.322216383678374,4.965813308870484e-18,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,26.943526054811038,3.9726506470963879e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,22.82285443267498,-1.5394021257498503e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,21.254497285468204,-9.6005723971496044e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,13.014693927066935,8.9384639559668702e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,9.3578525307463991,9.9316266177409709e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,30,22.619598282176934,-2.5822229206126521e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,11.775923348970121,-7.2831928530100428e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,18.181443847700667,1.0924789279515064e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,31.366779068954781,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,52.064629864495394,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,48.018634929120623,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,30,12.412705847784062,-9.9316266177409672e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,47.901452686666374,-1.5890602588385544e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,10.171490068472554,-5.4623946397575327e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,30,9.0347566119841538,-4.4692319779834345e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,9.1838572976302082,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,30,32.598457487614041,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,18.023860633912996,2.2346159889917182e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,23.105983567774175,-3.9726506470963872e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,34.672296339706449,4.9658133088704842e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,9.0471468137581201,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,11.938519493181092,-1.3407695933950307e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,15.430012992248162,1.3407695933950307e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,28.652974323076954,4.0223087801850902e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,25.781751825803092,-1.7380346581046694e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,43.432754981896935,-4.965813308870484e-18,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,9.8462938592054723,5.9589759706445805e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,9.1577478263631296,1.1917951941289164e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,20.689530201612083,1.9201144794299196e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,30.002583323377994,9.4350452868539187e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,24.09908034319125,-5.9589759706445818e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,33.397811540930682,-2.631881053701357e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,30.610536011284928,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779059,6,greedy,30,300
polynomial,30,10.142247212855841,2.4829066544352421e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,19.077532687659378,2.1352997228143082e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,8.9891222630531953,-2.8801717191448807e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,17.348787949521665,-1.5890602588385549e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,44.463086416907835,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,59.558349301179476,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,11.831910305349698,-2.1518524338438764e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.5167048009177907,6,greedy,30,300
polynomial,30,18.55546969672433,-1.0428207948628016e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779103,6,greedy,30,300
polynomial,30,12.83102494864875,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,80.663441314412964,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,15.002073231662953,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,23.770877343854306,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,51.514039130795382,1.6552711029568277e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,9.7105857974131915,-2.6815391867900618e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,9.7654332147798169,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,22.939367454693063,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,31.07385156497924,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,26.391549418595133,-9.9316266177409684e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,24.691026309388047,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779081,6,greedy,30,300
polynomial,30,18.176042268657834,8.9384639559668739e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779047,6,greedy,30,300
polynomial,30,16.143623509030462,1.0428207948628019e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,25.666869572519527,-1.7876927911933701e-16,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779059,6,greedy,30,300
polynomial,30,27.405314439463638,-1.3242168823654627e-17,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
polynomial,30,25.508566880358362,nan,6,lars,30,300
polynomial,30,159.21221172446843,0.51670480091779092,6,greedy,30,300
